Date,Tree.Code,Scientific.Name,Common.Name,Breaking.Leafbuds,Canopy.Cover,Leaf.Size,Colored.Leaves,Lost.Leaves,Flower.Buds,Open.Flowers,Pollen,Fruits,Ripe.Fruits,Dropped.seeds
2018-09-06,1923,Styrax americanus,American Snowbell,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2018-01-30,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-09-12,1923,Styrax americanus,American Snowbell,No,25%-49%,95% or more,<5%,25%-49%,0,NA,NA,<3,<5%,0
2018-01-30,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-06,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-18,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-22,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-11-16,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-11-27,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-01-29,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-01,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-09,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-15,1923,Styrax americanus,American Snowbell,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-11-07,1923,Styrax americanus,American Snowbell,No,<5%,95% or more,95% or more,95% or more,0,NA,NA,<3,<5%,0
2018-11-13,1923,Styrax americanus,American Snowbell,No,<5%,NA,95% or more,95% or more,0,NA,NA,<3,<5%,0
2020-02-26,1923,Styrax americanus,American Snowbell,Yes; <3,<5%,<5%,<5%,95% or more,<3,<5%,NA,<3,<5%,0
2020-03-02,1923,Styrax americanus,American Snowbell,Yes; 3 to 10,<5%,<5%,<5%,95% or more,3 to 10,<5%,NA,<3,<5%,0
2018-03-13,1923,Styrax americanus,American Snowbell,Yes; 11-100,50%-74%,25%-49%,50%-74%,<5%,0,25-49%,NA,<3,<5%,0
2020-03-09,1923,Styrax americanus,American Snowbell,Yes; 3 to 10,<5%,<5%,<5%,95% or more,3 to 10,<5%,NA,<3,5-24%,0
2019-03-07,1923,Styrax americanus,American Snowbell,Yes; 101-1000,<5%,NA,<5%,NA,0,NA,NA,<3,95% or more,NA
2019-03-31,1923,Styrax americanus,American Snowbell,No,95% or more,NA,95% or more,NA,0,NA,little,1001-10000,NA,NA
2019-04-05,1923,Styrax americanus,American Snowbell,No,95% or more,NA,95% or more,NA,0,NA,little,1001-10000,NA,NA
2019-03-22,1923,Styrax americanus,American Snowbell,No,75%-94%,NA,95% or more,NA,0,NA,NA,101-1000,NA,NA
2019-04-14,1923,Styrax americanus,American Snowbell,No,95% or more,NA,50%-74%,NA,"1001-10,000",<5%,NA,NA,NA,NA
2019-04-27,1923,Styrax americanus,American Snowbell,No,95% or more,NA,95% or more,NA,"1001-10,000",95% or more,NA,NA,NA,NA
2017-08-30,1923,Styrax americanus,American Snowbell,Yes; 11-100,5%-24%,95% or more,5%-24%,75%-94%,0,NA,NA,NA,NA,NA
2019-03-14,1923,Styrax americanus,American Snowbell,Yes; 11-100,75%-94%,NA,75%-94%,NA,0,NA,NA,NA,NA,NA
2019-01-16,1923,Styrax americanus,American Snowbell,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-01-22,1923,Styrax americanus,American Snowbell,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-01-28,1923,Styrax americanus,American Snowbell,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-02-04,1923,Styrax americanus,American Snowbell,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-02-14,1923,Styrax americanus,American Snowbell,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-18,1923,Styrax americanus,American Snowbell,Yes; 101-1000,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-25,1923,Styrax americanus,American Snowbell,No,0,NA,NA,NA,"1001-10,000",NA,NA,NA,NA,NA
2019-04-19,1923,Styrax americanus,American Snowbell,No,95% or more,NA,75%-94%,NA,"1001-10,000",75-94%,little,NA,NA,NA
2018-03-26,1923,Styrax americanus,American Snowbell,Yes; 11-100,50%-74%,50%-74%,50%-74%,<5%,0,NA,NA,<3,<5%,0
2018-04-18,1923,Styrax americanus,American Snowbell,No,95% or more,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,0
2018-04-10,1923,Styrax americanus,American Snowbell,Yes; 3 to 10,95% or more,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,0
2018-04-02,1923,Styrax americanus,American Snowbell,Yes; 11-100,75%-94%,75%-94%,75%-94%,<5%,0,25-49%,NA,<3,<5%,0
2018-03-20,1923,Styrax americanus,American Snowbell,Yes; 11-100,50%-74%,25%-49%,50%-74%,<5%,3 to 10,25-49%,NA,<3,<5%,0
2019-03-07,2041,Quercus palustris,Pin Oak,No,<5%,NA,95% or more,<5%,0,NA,NA,3 to 10,95% or more,<3
2019-03-14,2041,Quercus palustris,Pin Oak,No,<5%,NA,95% or more,NA,101-1000,NA,NA,3 to 10,95% or more,<3
2019-01-24,2041,Quercus palustris,Pin Oak,No,<5%,NA,95% or more,<5%,0,NA,NA,11-100,95% or more,3 to 10
2019-02-04,2041,Quercus palustris,Pin Oak,No,<5%,NA,95% or more,<5%,0,NA,NA,11-100,95% or more,3 to 10
2019-02-14,2041,Quercus palustris,Pin Oak,No,<5%,NA,95% or more,<5%,101-1000,NA,NA,11-100,95% or more,3 to 10
2019-02-18,2041,Quercus palustris,Pin Oak,No,<5%,NA,95% or more,<5%,101-1000,NA,NA,11-100,95% or more,3 to 10
2019-02-25,2041,Quercus palustris,Pin Oak,No,<5%,NA,95% or more,NA,101-1000,NA,NA,3 to 10,95% or more,3 to 10
2019-09-12,2041,Quercus palustris,Pin Oak,No,75%-94%,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-16,2041,Quercus palustris,Pin Oak,No,75%-94%,75%-94%,<5%,<5%,0,NA,NA,<3,<5%,0
2020-01-29,2041,Quercus palustris,Pin Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-05,2041,Quercus palustris,Pin Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-18,2041,Quercus palustris,Pin Oak,Yes; 101-1000,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-25,2041,Quercus palustris,Pin Oak,Yes; 101-1000,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-03-02,2041,Quercus palustris,Pin Oak,Yes; 101-1000,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-10,2041,Quercus palustris,Pin Oak,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2019-10-21,2041,Quercus palustris,Pin Oak,No,75%-94%,75%-94%,25%-49%,<5%,0,NA,NA,<3,<5%,0
2019-10-15,2041,Quercus palustris,Pin Oak,No,75%-94%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,0
2019-11-07,2041,Quercus palustris,Pin Oak,No,25%-49%,75%-94%,50%-74%,<5%,0,NA,NA,<3,<5%,0
2019-11-14,2041,Quercus palustris,Pin Oak,No,50%-74%,95% or more,75%-94%,25%-49%,0,NA,NA,<3,<5%,0
2019-11-20,2041,Quercus palustris,Pin Oak,No,50%-74%,25%-49%,95% or more,50%-74%,0,NA,NA,<3,<5%,0
2019-09-23,2041,Quercus palustris,Pin Oak,No,75%-94%,75%-94%,<5%,<5%,0,NA,NA,11-100,<5%,0
2019-01-18,2041,Quercus palustris,Pin Oak,No,5%-24%,NA,95% or more,NA,0,NA,NA,11-100,95% or more,NA
2019-04-05,2041,Quercus palustris,Pin Oak,No,25%-49%,NA,<5%,NA,0,NA,NA,NA,NA,NA
2019-04-14,2041,Quercus palustris,Pin Oak,No,95% or more,NA,50%-74%,NA,0,NA,NA,NA,NA,NA
2019-04-19,2041,Quercus palustris,Pin Oak,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-04-27,2041,Quercus palustris,Pin Oak,No,95% or more,NA,50%-74%,NA,0,NA,NA,NA,NA,NA
2019-03-31,2041,Quercus palustris,Pin Oak,Yes; 11-100,50%-74%,NA,25%-49%,NA,0,NA,NA,NA,NA,NA
2019-02-07,2041,Quercus palustris,Pin Oak,No,<5%,NA,95% or more,<5%,101-1000,NA,NA,NA,NA,NA
2019-03-22,2041,Quercus palustris,Pin Oak,No,<5%,NA,95% or more,<5%,101-1000,NA,NA,NA,NA,NA
2019-09-26,2051,Acer buergeranium,Trident Maple,No,75%-94%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-03,2051,Acer buergeranium,Trident Maple,No,75%-94%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-10,2051,Acer buergeranium,Trident Maple,No,75%-94%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-24,2051,Acer buergeranium,Trident Maple,No,75%-94%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-30,2051,Acer buergeranium,Trident Maple,No,50%-74%,95% or more,<5%,25%-49%,0,NA,NA,<3,<5%,0
2019-11-06,2051,Acer buergeranium,Trident Maple,No,50%-74%,95% or more,<5%,25%-49%,0,NA,NA,<3,<5%,0
2020-01-29,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-01,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-09,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-15,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-25,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-03-02,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-03-09,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-01-31,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-07,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-03-14,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-18,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-22,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-03-07,2051,Acer buergeranium,Trident Maple,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-03-26,2051,Acer buergeranium,Trident Maple,Yes; 11-100,50%-74%,25%-49%,25%-49%,<5%,0,NA,NA,<3,<5%,0
2019-09-12,2051,Acer buergeranium,Trident Maple,No,75%-94%,75%-94%,25%-49%,<5%,0,NA,NA,<3,<5%,0
2019-11-14,2051,Acer buergeranium,Trident Maple,No,50%-74%,95% or more,25%-49%,25%-49%,0,NA,NA,<3,<5%,0
2019-11-21,2051,Acer buergeranium,Trident Maple,No,50%-74%,95% or more,25%-49%,25%-49%,0,NA,NA,<3,<5%,0
2019-09-19,2051,Acer buergeranium,Trident Maple,No,75%-94%,95% or more,75%-94%,<5%,0,NA,NA,<3,<5%,0
2018-04-18,2051,Acer buergeranium,Trident Maple,No,95% or more,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,0
2018-03-20,2051,Acer buergeranium,Trident Maple,Yes; 11-100,25%-49%,25%-49%,25%-49%,25%-49%,0,25-49%,NA,<3,<5%,0
2018-04-10,2051,Acer buergeranium,Trident Maple,Yes; 3 to 10,95% or more,75%-94%,95% or more,<5%,<3,5-24%,NA,<3,<5%,0
2018-04-02,2051,Acer buergeranium,Trident Maple,Yes; 11-100,75%-94%,75%-94%,75%-94%,<5%,3 to 10,5-24%,NA,<3,<5%,0
2017-08-30,2051,Acer buergeranium,Trident Maple,No,50%-74%,50%-74%,50%-74%,25%-49%,101-1000,<5%,NA,NA,NA,NA
2019-03-31,2051,Acer buergeranium,Trident Maple,No,95% or more,NA,95% or more,NA,101-1000,95% or more,NA,NA,NA,NA
2019-04-05,2051,Acer buergeranium,Trident Maple,No,95% or more,NA,95% or more,NA,101-1000,95% or more,NA,NA,NA,NA
2019-04-14,2051,Acer buergeranium,Trident Maple,No,95% or more,NA,95% or more,NA,"1001-10,000",95% or more,NA,NA,NA,NA
2017-09-26,2051,Acer buergeranium,Trident Maple,No,25%-49%,50%-74%,25%-49%,25%-49%,0,NA,NA,NA,NA,NA
2017-10-10,2051,Acer buergeranium,Trident Maple,No,25%-49%,50%-74%,25%-49%,25%-49%,0,NA,NA,NA,NA,NA
2017-10-03,2051,Acer buergeranium,Trident Maple,No,25%-49%,25%-49%,25%-49%,5%-24%,0,NA,NA,NA,NA,NA
2017-10-31,2051,Acer buergeranium,Trident Maple,No,25%-49%,25%-49%,25%-49%,50%-74%,0,NA,NA,NA,NA,NA
2019-03-22,2051,Acer buergeranium,Trident Maple,Yes; 101-1000,<5%,NA,25%-49%,NA,0,NA,NA,NA,NA,NA
2017-10-24,2051,Acer buergeranium,Trident Maple,No,5%-24%,50%-74%,5%-24%,50%-74%,0,NA,NA,NA,NA,NA
2017-10-17,2051,Acer buergeranium,Trident Maple,No,5%-24%,<5%,5%-24%,75%-94%,0,NA,NA,NA,NA,NA
2017-11-07,2051,Acer buergeranium,Trident Maple,No,0,25%-49%,5%-24%,75%-94%,0,NA,NA,NA,NA,NA
2017-11-14,2051,Acer buergeranium,Trident Maple,No,5%-24%,25%-49%,5%-24%,75%-94%,0,NA,NA,NA,NA,NA
2017-09-15,2051,Acer buergeranium,Trident Maple,No,50%-74%,25%-49%,50%-74%,50%-74%,0,NA,NA,NA,NA,NA
2017-09-20,2051,Acer buergeranium,Trident Maple,No,0,75%-94%,50%-74%,50%-74%,0,NA,NA,NA,NA,NA
2017-09-05,2051,Acer buergeranium,Trident Maple,No,50%-74%,25%-49%,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2019-01-16,2051,Acer buergeranium,Trident Maple,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-02-04,2051,Acer buergeranium,Trident Maple,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-03-14,2051,Acer buergeranium,Trident Maple,Yes; 101-1000,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-01-22,2051,Acer buergeranium,Trident Maple,No,0,NA,NA,NA,0,NA,little,NA,NA,NA
2019-01-28,2051,Acer buergeranium,Trident Maple,No,0,NA,NA,NA,0,NA,little,NA,NA,NA
2019-02-18,2051,Acer buergeranium,Trident Maple,No,0,NA,NA,NA,101-1000,NA,little,NA,NA,NA
2019-02-14,2051,Acer buergeranium,Trident Maple,No,0,NA,NA,NA,101-1000,NA,little,NA,NA,NA
2019-02-25,2051,Acer buergeranium,Trident Maple,No,0,NA,NA,NA,101-1000,NA,little,NA,NA,NA
2019-03-07,2051,Acer buergeranium,Trident Maple,No,0,NA,NA,NA,101-1000,NA,little,NA,NA,NA
2019-04-27,2051,Acer buergeranium,Trident Maple,No,95% or more,NA,95% or more,NA,0,NA,lots,NA,NA,NA
2019-04-19,2051,Acer buergeranium,Trident Maple,No,95% or more,NA,95% or more,<5%,"1001-10,000",50-74%,some,NA,NA,NA
2019-02-04,2051,Acer buergeranium,Trident Maple,No,0,NA,NA,NA,0,NA,some,NA,NA,NA
2018-09-11,2056,Quercus rubra,Northern Red Oak,No,75%-94%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-03-28,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-09-18,2056,Quercus rubra,Northern Red Oak,No,75%-94%,95% or more,<5%,25%-49%,0,NA,NA,<3,<5%,<3
2018-04-11,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-02-06,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-02-20,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-02-27,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-03-06,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-03-12,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-04-04,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-04-07,2056,Quercus rubra,Northern Red Oak,Yes; 101-1000,<5%,<5%,<5%,<5%,11-100,95% or more,NA,<3,<5%,<3
2017-11-16,2056,Quercus rubra,Northern Red Oak,No,50%-74%,75%-94%,50%-74%,25%-49%,0,NA,NA,3 to 10,75-94%,<3
2017-11-08,2056,Quercus rubra,Northern Red Oak,Yes; 3 to 10,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,3 to 10,75-94%,<3
2017-10-03,2056,Quercus rubra,Northern Red Oak,Yes; 11-100,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,11-100,50-74%,11-100
2017-10-24,2056,Quercus rubra,Northern Red Oak,Yes; 11-100,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,NA,11-100,25-49%,3 to 10
2017-10-18,2056,Quercus rubra,Northern Red Oak,Yes; 11-100,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,NA,11-100,25-49%,3 to 10
2017-10-12,2056,Quercus rubra,Northern Red Oak,Yes; 11-100,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,NA,11-100,25-49%,3 to 10
2017-10-30,2056,Quercus rubra,Northern Red Oak,Yes; 11-100,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,NA,11-100,50-74%,3 to 10
2017-09-14,2056,Quercus rubra,Northern Red Oak,Yes; 11-100,95% or more,75%-94%,95% or more,<5%,0,NA,NA,11-100,50-74%,3 to 10
2017-09-21,2056,Quercus rubra,Northern Red Oak,Yes; 11-100,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,3 to 10,50-74%,3 to 10
2017-09-06,2056,Quercus rubra,Northern Red Oak,Yes; 11-100,95% or more,75%-94%,95% or more,<5%,0,NA,NA,3 to 10,50-74%,3 to 10
2018-11-22,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-11-14,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-11-14,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-11-27,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-09-23,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-11,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-02,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-23,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-31,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-11-07,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-17,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-09-08,2056,Quercus rubra,Northern Red Oak,No,75%-94%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-01-31,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-13,2056,Quercus rubra,Northern Red Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2017-08-31,2056,Quercus rubra,Northern Red Oak,Yes; 11-100,95% or more,75%-94%,95% or more,NA,0,NA,NA,3 to 10,25-49%,NA
2019-03-31,2056,Quercus rubra,Northern Red Oak,No,95% or more,NA,95% or more,<5%,101-1000,95% or more,NA,NA,NA,NA
2019-04-14,2056,Quercus rubra,Northern Red Oak,No,95% or more,NA,95% or more,NA,"1001-10,000",95% or more,NA,NA,NA,NA
2019-03-22,2056,Quercus rubra,Northern Red Oak,Yes; 101-1000,5%-24%,<5%,25%-49%,NA,0,NA,NA,NA,NA,NA
2019-01-16,2056,Quercus rubra,Northern Red Oak,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-01-22,2056,Quercus rubra,Northern Red Oak,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-01-28,2056,Quercus rubra,Northern Red Oak,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-02-04,2056,Quercus rubra,Northern Red Oak,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-03-14,2056,Quercus rubra,Northern Red Oak,Yes; 101-1000,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-02-14,2056,Quercus rubra,Northern Red Oak,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-18,2056,Quercus rubra,Northern Red Oak,No,0,NA,NA,NA,101-1000,NA,NA,NA,NA,NA
2019-02-25,2056,Quercus rubra,Northern Red Oak,No,0,NA,NA,NA,"1001-10,000",NA,NA,NA,NA,NA
2019-03-07,2056,Quercus rubra,Northern Red Oak,No,0,NA,NA,NA,"1001-10,000",NA,NA,NA,NA,NA
2019-04-05,2056,Quercus rubra,Northern Red Oak,No,95% or more,NA,95% or more,NA,101-1000,95% or more,little,NA,NA,NA
2019-04-27,2056,Quercus rubra,Northern Red Oak,No,95% or more,NA,95% or more,NA,0,NA,lots,NA,NA,NA
2019-04-19,2056,Quercus rubra,Northern Red Oak,No,95% or more,NA,95% or more,<5%,"1001-10,000",25-49%,some,NA,NA,NA
2018-02-06,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-02-13,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-02-20,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-02-27,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,95% or more,<3,<5%,NA,<3,<5%,<3
2018-03-07,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,95% or more,<3,<5%,NA,<3,<5%,<3
2018-04-03,2084,Quercus phellos,Willow Oak,"Yes; 1001-10,000",95% or more,25%-49%,95% or more,<5%,"1001-10,000",<5%,NA,<3,<5%,<3
2018-04-10,2084,Quercus phellos,Willow Oak,Yes; 101-1000,95% or more,50%-74%,95% or more,<5%,0,25-49%,NA,<3,<5%,<3
2018-03-12,2084,Quercus phellos,Willow Oak,Yes; 101-1000,<5%,<5%,<5%,25%-49%,101-1000,25-49%,NA,<3,<5%,<3
2018-04-17,2084,Quercus phellos,Willow Oak,Yes; 11-100,95% or more,95% or more,95% or more,<5%,0,5-24%,NA,<3,<5%,<3
2018-03-27,2084,Quercus phellos,Willow Oak,"Yes; 1001-10,000",25%-49%,<5%,<5%,<5%,"1001-10,000",95% or more,NA,<3,<5%,<3
2017-10-12,2084,Quercus phellos,Willow Oak,Yes; 101-1000,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,NA,101-1000,25-49%,11-100
2017-09-14,2084,Quercus phellos,Willow Oak,Yes; 101-1000,95% or more,75%-94%,95% or more,<5%,0,NA,NA,101-1000,50-74%,11-100
2017-09-06,2084,Quercus phellos,Willow Oak,Yes; 101-1000,95% or more,75%-94%,95% or more,<5%,0,NA,NA,101-1000,75-94%,11-100
2017-11-16,2084,Quercus phellos,Willow Oak,No,50%-74%,75%-94%,50%-74%,25%-49%,0,NA,NA,11-100,75-94%,11-100
2017-10-24,2084,Quercus phellos,Willow Oak,Yes; 101-1000,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,NA,11-100,25-49%,3 to 10
2017-10-30,2084,Quercus phellos,Willow Oak,Yes; 101-1000,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,NA,11-100,25-49%,3 to 10
2017-10-03,2084,Quercus phellos,Willow Oak,Yes; 11-100,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,NA,11-100,25-49%,3 to 10
2017-09-21,2084,Quercus phellos,Willow Oak,Yes; 11-100,75%-94%,75%-94%,75%-94%,5%-24%,0,NA,NA,11-100,50-74%,3 to 10
2017-11-08,2084,Quercus phellos,Willow Oak,No,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,lots,11-100,75-94%,3 to 10
2018-11-13,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-11-27,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-22,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-30,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-01-31,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-09-25,2084,Quercus phellos,Willow Oak,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-09-06,2084,Quercus phellos,Willow Oak,No,95% or more,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,0
2018-09-10,2084,Quercus phellos,Willow Oak,No,95% or more,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,0
2017-08-31,2084,Quercus phellos,Willow Oak,Yes; 101-1000,95% or more,75%-94%,95% or more,<5%,0,NA,NA,11-100,25-49%,NA
2019-03-31,2084,Quercus phellos,Willow Oak,Yes; 101-1000,<5%,NA,95% or more,<5%,101-1000,5-24%,NA,NA,NA,NA
2019-01-16,2084,Quercus phellos,Willow Oak,No,50%-74%,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-01-28,2084,Quercus phellos,Willow Oak,No,50%-74%,NA,95% or more,<5%,0,NA,NA,NA,NA,NA
2019-03-14,2084,Quercus phellos,Willow Oak,No,50%-74%,NA,95% or more,<5%,0,NA,NA,NA,NA,NA
2019-03-07,2084,Quercus phellos,Willow Oak,No,25%-49%,NA,95% or more,5%-24%,0,NA,NA,NA,NA,NA
2019-04-05,2084,Quercus phellos,Willow Oak,Yes; 101-1000,<5%,NA,95% or more,<5%,0,NA,NA,NA,NA,NA
